,gene1,gene2,label,meta_path,rank_percent
790,G:HGNC:4932,G:HGNC:2230,0,"['GMDMG', 'GMDpDMG']",0.952
791,G:HGNC:6943,G:HGNC:9590,0,,0.0
792,G:HGNC:10037,G:HGNC:5164,0,,0.0
793,G:HGNC:26167,G:HGNC:8727,0,['GMDMG'],0.471
794,G:HGNC:10738,G:HGNC:16239,0,,0.0
795,G:HGNC:612,G:HGNC:16988,0,['GTG'],0.563
796,G:HGNC:14034,G:HGNC:16387,0,['GMDpDMG'],0.944
797,G:HGNC:1631,G:HGNC:5301,0,['GTG'],0.838
798,G:HGNC:23383,G:HGNC:28977,0,['GTG'],0.314
799,G:HGNC:33868,G:HGNC:2176,0,,0.0
800,G:HGNC:32559,G:HGNC:3275,0,,0.0
801,G:HGNC:27239,G:HGNC:32613,0,,0.0
802,G:HGNC:7007,G:HGNC:25428,0,['GMDMG'],0.719
803,G:HGNC:29875,G:HGNC:11085,0,,0.0
804,G:HGNC:20606,G:HGNC:16475,0,['GTG'],0.598
805,G:HGNC:25137,G:HGNC:971,0,['GMDMG'],0.958
806,G:HGNC:29929,G:HGNC:1786,0,['GTG'],0.45
807,G:HGNC:15897,G:HGNC:15136,0,['GTG'],0.75
808,G:HGNC:26350,G:HGNC:34532,0,,0.0
809,G:HGNC:23244,G:HGNC:45,0,['GTG'],0.438
810,G:HGNC:6332,G:HGNC:13388,0,['GTG'],0.517
811,G:HGNC:24838,G:HGNC:16209,0,,0.0
812,G:HGNC:52210,G:HGNC:17003,0,,0.0
813,G:HGNC:16093,G:HGNC:32205,0,,0.0
814,G:HGNC:34297,G:HGNC:12810,0,,0.0
815,G:HGNC:15783,G:HGNC:11915,0,,0.0
816,G:HGNC:6257,G:HGNC:29026,0,,0.0
817,G:HGNC:4807,G:HGNC:15722,0,,0.0
818,G:HGNC:8712,G:HGNC:5362,0,,0.0
819,G:HGNC:372,G:HGNC:18278,0,['GMDpDMG'],0.232
820,G:HGNC:4730,G:HGNC:11022,0,['GTG'],0.646
821,G:HGNC:18054,G:HGNC:25883,0,['GTG'],0.397
822,G:HGNC:21076,G:HGNC:5996,0,['GMDMG'],0.912
823,G:HGNC:26038,G:HGNC:25002,0,['GMDpDMG'],0.594
824,G:HGNC:19405,G:HGNC:2986,0,,0.0
825,G:HGNC:26899,G:HGNC:19066,0,,0.0
826,G:HGNC:34426,G:HGNC:5412,0,,0.0
827,G:HGNC:34548,G:HGNC:32628,0,,0.0
828,G:HGNC:28693,G:HGNC:8846,0,,0.0
829,G:HGNC:19616,G:HGNC:1696,0,['GTG'],0.713
830,G:HGNC:18015,G:HGNC:16380,0,"['GMG', 'GMDMG']",0.476
831,G:HGNC:29062,G:HGNC:9716,0,,0.0
832,G:HGNC:12556,G:HGNC:34004,0,['GMG'],0.92
833,G:HGNC:1585,G:HGNC:37265,0,['GTG'],0.37
834,G:HGNC:4243,G:HGNC:668,0,['GMDpDMG'],0.645
835,G:HGNC:2244,G:HGNC:28816,0,['GTG'],0.705
836,G:HGNC:33712,G:HGNC:34294,0,,0.0
837,G:HGNC:33288,G:HGNC:10494,0,,0.0
838,G:HGNC:2981,G:HGNC:12463,0,"['GMDMG', 'GMDpDMG']",0.982
839,G:HGNC:39933,G:HGNC:6366,0,,0.0
840,G:HGNC:13611,G:HGNC:43746,0,,0.0
841,G:HGNC:27362,G:HGNC:6452,0,,0.0
842,G:HGNC:28672,G:HGNC:25467,0,['GTG'],0.677
843,G:HGNC:28843,G:HGNC:44450,0,['GTG'],0.733
844,G:HGNC:10776,G:HGNC:12921,0,,0.0
845,G:HGNC:4235,G:HGNC:864,0,['GTG'],0.718
846,G:HGNC:52245,G:HGNC:19031,0,,0.0
847,G:HGNC:6008,G:HGNC:28529,0,['GTG'],0.377
848,G:HGNC:9957,G:HGNC:8850,0,['GTG'],0.172
849,G:HGNC:33724,G:HGNC:23088,0,['GTG'],0.74
850,G:HGNC:4019,G:HGNC:492,0,['GMDpDMG'],0.849
851,G:HGNC:26518,G:HGNC:26641,0,,0.0
852,G:HGNC:26805,G:HGNC:10809,0,,0.0
853,G:HGNC:14995,G:HGNC:1395,0,['GTG'],0.682
854,G:HGNC:18127,G:HGNC:25031,0,['GMG'],0.991
855,G:HGNC:601,G:HGNC:33826,0,,0.0
856,G:HGNC:15167,G:HGNC:31611,0,,0.0
857,G:HGNC:15984,G:HGNC:15807,0,"['GDpDpDG', 'GTG']",0.935
858,G:HGNC:2563,G:HGNC:18173,0,['GTG'],0.298
859,G:HGNC:24250,G:HGNC:33277,0,,0.0
860,G:HGNC:33753,G:HGNC:18329,0,,0.0
861,G:HGNC:12858,G:HGNC:26995,0,,0.0
862,G:HGNC:37801,G:HGNC:43515,0,,0.0
863,G:HGNC:13539,G:HGNC:24150,0,['GMG'],0.074
864,G:HGNC:32387,G:HGNC:28593,0,['GMDpDMG'],0.419
865,G:HGNC:35,G:HGNC:37229,0,['GMG'],0.993
866,G:HGNC:32998,G:HGNC:13633,0,,0.0
867,G:HGNC:8762,G:HGNC:15546,0,,0.0
868,G:HGNC:24101,G:HGNC:843,0,"['GMDMG', 'GMDpDMG']",0.957
869,G:HGNC:11470,G:HGNC:37190,0,,0.0
870,G:HGNC:28375,G:HGNC:28028,0,,0.0
871,G:HGNC:32206,G:HGNC:24754,0,,0.0
872,G:HGNC:30347,G:HGNC:25786,0,['GMDMG'],0.266
873,G:HGNC:15197,G:HGNC:29489,0,,0.0
874,G:HGNC:7111,G:HGNC:24415,0,['GMDpDMG'],0.134
875,G:HGNC:15846,G:HGNC:10371,0,['GTG'],0.596
876,G:HGNC:28292,G:HGNC:1941,0,['GTG'],0.737
877,G:HGNC:5996,G:HGNC:20811,0,['GTG'],0.369
878,G:HGNC:29167,G:HGNC:30384,0,['GTG'],0.873
879,G:HGNC:10664,G:HGNC:28550,0,,0.0
880,G:HGNC:2557,G:HGNC:10348,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.862
881,G:HGNC:34294,G:HGNC:11301,0,['GTG'],0.449
882,G:HGNC:11071,G:HGNC:10824,0,['GTG'],0.34
883,G:HGNC:16686,G:HGNC:24245,0,,0.0
884,G:HGNC:12722,G:HGNC:32912,0,,0.0
885,G:HGNC:23530,G:HGNC:28947,0,,0.0
886,G:HGNC:18886,G:HGNC:5553,0,,0.0
887,G:HGNC:5952,G:HGNC:21020,0,,0.0
888,G:HGNC:37157,G:HGNC:24537,0,['GTG'],0.287
889,G:HGNC:20596,G:HGNC:18309,0,['GMDMG'],0.71
890,G:HGNC:32633,G:HGNC:16618,0,,0.0
891,G:HGNC:8318,G:HGNC:28763,0,,0.0
892,G:HGNC:697,G:HGNC:1008,0,"['GMDMG', 'GMDpDMG']",0.726
893,G:HGNC:38907,G:HGNC:37226,0,,0.0
894,G:HGNC:28301,G:HGNC:2536,0,['GTG'],0.576
895,G:HGNC:2664,G:HGNC:31859,0,['GMDMG'],0.329
896,G:HGNC:2438,G:HGNC:15922,0,,0.0
897,G:HGNC:34352,G:HGNC:2955,0,,0.0
898,G:HGNC:4913,G:HGNC:990,0,"['GTG', 'GMDpDMG']",0.775
899,G:HGNC:15508,G:HGNC:16264,0,['GTG'],0.845
900,G:HGNC:32308,G:HGNC:25669,0,,0.0
901,G:HGNC:33679,G:HGNC:30141,0,,0.0
902,G:HGNC:21624,G:HGNC:18066,0,['GMG'],0.988
903,G:HGNC:9408,G:HGNC:23925,0,['GTG'],0.803
904,G:HGNC:10215,G:HGNC:30690,0,,0.0
905,G:HGNC:30832,G:HGNC:16137,0,['GMDpDMG'],0.91
906,G:HGNC:29874,G:HGNC:14999,0,,0.0
907,G:HGNC:21014,G:HGNC:25440,0,"['GTG', 'GMDMG']",0.865
908,G:HGNC:4026,G:HGNC:25130,0,,0.0
909,G:HGNC:15847,G:HGNC:14446,0,['GTG'],0.757
910,G:HGNC:20853,G:HGNC:25876,0,,0.0
911,G:HGNC:16816,G:HGNC:5227,0,['GTG'],0.564
912,G:HGNC:21708,G:HGNC:24349,0,,0.0
913,G:HGNC:29856,G:HGNC:13276,0,['GMDpDMG'],0.71
914,G:HGNC:17621,G:HGNC:7393,0,['GTG'],0.933
915,G:HGNC:24259,G:HGNC:32263,0,,0.0
916,G:HGNC:8939,G:HGNC:28947,0,,0.0
917,G:HGNC:19039,G:HGNC:5895,0,,0.0
918,G:HGNC:20696,G:HGNC:25284,0,['GMDMG'],0.999
919,G:HGNC:26439,G:HGNC:15943,0,['GTG'],0.383
920,G:HGNC:14455,G:HGNC:20507,0,['GTG'],0.971
921,G:HGNC:15877,G:HGNC:16648,0,,0.0
922,G:HGNC:28746,G:HGNC:16761,0,,0.0
923,G:HGNC:29789,G:HGNC:4075,0,['GTG'],0.291
924,G:HGNC:29269,G:HGNC:5276,0,,0.0
925,G:HGNC:3954,G:HGNC:28458,0,['GTG'],0.887
926,G:HGNC:21246,G:HGNC:29111,0,,0.0
927,G:HGNC:17357,G:HGNC:13431,0,['GTG'],0.676
928,G:HGNC:6206,G:HGNC:171,0,"['GTG', 'GMG']",0.661
929,G:HGNC:19042,G:HGNC:25106,0,['GMDMG'],0.675
930,G:HGNC:33617,G:HGNC:37149,0,,0.0
931,G:HGNC:39433,G:HGNC:22999,0,,0.0
932,G:HGNC:28619,G:HGNC:12003,0,,0.0
933,G:HGNC:26076,G:HGNC:24073,0,['GMDMG'],0.355
934,G:HGNC:30305,G:HGNC:12023,0,,0.0
935,G:HGNC:11814,G:HGNC:32916,0,,0.0
936,G:HGNC:17916,G:HGNC:20846,0,['GTG'],0.492
937,G:HGNC:1602,G:HGNC:15952,0,,0.0
938,G:HGNC:12456,G:HGNC:33194,0,,0.0
939,G:HGNC:15468,G:HGNC:3762,0,['GTG'],0.245
940,G:HGNC:2211,G:HGNC:40,0,['GMDMG'],0.865
941,G:HGNC:32427,G:HGNC:12853,0,,0.0
942,G:HGNC:18024,G:HGNC:38652,0,,0.0
943,G:HGNC:33480,G:HGNC:4273,0,['GMDpDMG'],0.144
944,G:HGNC:27013,G:HGNC:33058,0,,0.0
945,G:HGNC:28499,G:HGNC:10208,0,,0.0
946,G:HGNC:4705,G:HGNC:20713,0,,0.0
947,G:HGNC:28409,G:HGNC:27321,0,['GMDpDMG'],0.935
948,G:HGNC:19692,G:HGNC:14996,0,,0.0
949,G:HGNC:32581,G:HGNC:6946,0,,0.0
950,G:HGNC:390,G:HGNC:10697,0,['GTG'],0.765
951,G:HGNC:9508,G:HGNC:29171,0,['GTG'],0.069
952,G:HGNC:31022,G:HGNC:25386,0,,0.0
953,G:HGNC:28321,G:HGNC:2201,0,['GMG'],0.912
954,G:HGNC:4913,G:HGNC:6336,0,['GTG'],0.188
955,G:HGNC:20994,G:HGNC:18760,0,['GMDMG'],0.242
956,G:HGNC:25052,G:HGNC:15470,0,['GTG'],0.723
957,G:HGNC:44,G:HGNC:29547,0,['GTG'],0.399
958,G:HGNC:1105,G:HGNC:31041,0,,0.0
959,G:HGNC:6906,G:HGNC:26868,0,['GTG'],0.643
960,G:HGNC:2458,G:HGNC:20260,0,['GTG'],0.495
961,G:HGNC:3670,G:HGNC:28594,0,['GTG'],0.268
962,G:HGNC:11534,G:HGNC:27295,0,['GTG'],0.589
963,G:HGNC:29786,G:HGNC:6888,0,['GMDpDMG'],0.397
964,G:HGNC:20686,G:HGNC:7867,0,,0.0
965,G:HGNC:25116,G:HGNC:33155,0,,0.0
966,G:HGNC:37259,G:HGNC:8847,0,,0.0
967,G:HGNC:19579,G:HGNC:6373,0,['GTG'],0.873
968,G:HGNC:20418,G:HGNC:12739,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.91
969,G:HGNC:22997,G:HGNC:14083,0,,0.0
970,G:HGNC:20951,G:HGNC:18713,0,['GMG'],0.176
971,G:HGNC:32166,G:HGNC:12925,0,['GTG'],0.944
972,G:HGNC:1513,G:HGNC:27570,0,,0.0
973,G:HGNC:31597,G:HGNC:3722,0,,0.0
974,G:HGNC:33093,G:HGNC:33032,0,['GTG'],0.989
975,G:HGNC:25649,G:HGNC:25907,0,['GTG'],0.713
976,G:HGNC:26625,G:HGNC:35237,0,,0.0
977,G:HGNC:12719,G:HGNC:25524,0,['GTG'],0.706
978,G:HGNC:24213,G:HGNC:9223,0,,0.0
979,G:HGNC:10166,G:HGNC:23217,0,,0.0
980,G:HGNC:12216,G:HGNC:8648,0,,0.0
981,G:HGNC:11357,G:HGNC:30829,0,['GMDpDMG'],0.45
982,G:HGNC:20494,G:HGNC:15577,0,,0.0
983,G:HGNC:8714,G:HGNC:14051,0,,0.0
984,G:HGNC:26440,G:HGNC:24318,0,['GTG'],0.94
985,G:HGNC:16459,G:HGNC:16125,0,,0.0
986,G:HGNC:25852,G:HGNC:32832,0,,0.0
987,G:HGNC:6461,G:HGNC:34318,0,,0.0
988,G:HGNC:28692,G:HGNC:32611,0,,0.0
989,G:HGNC:23647,G:HGNC:23090,0,['GTG'],0.796
990,G:HGNC:9777,G:HGNC:32993,0,,0.0
991,G:HGNC:20647,G:HGNC:7871,0,['GTG'],0.852
992,G:HGNC:28586,G:HGNC:29162,0,,0.0
993,G:HGNC:29646,G:HGNC:25355,0,['GTG'],0.929
994,G:HGNC:30064,G:HGNC:10289,0,['GTG'],0.458
995,G:HGNC:25110,G:HGNC:9485,0,['GTG'],0.859
996,G:HGNC:28994,G:HGNC:9766,0,['GMDMG'],0.127
997,G:HGNC:53433,G:HGNC:31700,0,,0.0
998,G:HGNC:27797,G:HGNC:13114,0,['GMDMG'],0.259
999,G:HGNC:34080,G:HGNC:29485,0,,0.0
1000,G:HGNC:11585,G:HGNC:30712,0,['GMDpDMG'],0.294
1001,G:HGNC:20995,G:HGNC:24577,0,['GTG'],0.606
1002,G:HGNC:5975,G:HGNC:21718,0,['GTG'],0.689
1003,G:HGNC:10883,G:HGNC:28461,0,"['GTG', 'GMDpDMG']",0.928
1004,G:HGNC:18907,G:HGNC:26110,0,,0.0
1005,G:HGNC:16717,G:HGNC:14791,0,,0.0
1006,G:HGNC:30883,G:HGNC:2408,0,,0.0
1007,G:HGNC:1070,G:HGNC:24540,0,['GMDpDMG'],0.784
1008,G:HGNC:7594,G:HGNC:28032,0,,0.0
1009,G:HGNC:12223,G:HGNC:3827,0,,0.0
1010,G:HGNC:14435,G:HGNC:5577,0,,0.0
1011,G:HGNC:26375,G:HGNC:32754,0,,0.0
1012,G:HGNC:13920,G:HGNC:33482,0,,0.0
1013,G:HGNC:30497,G:HGNC:18672,0,"['GTG', 'GMDMG']",0.701
1014,G:HGNC:32576,G:HGNC:35371,0,,0.0
1015,G:HGNC:29399,G:HGNC:14546,0,,0.0
1016,G:HGNC:5318,G:HGNC:20607,0,['GTG'],0.334
1017,G:HGNC:15625,G:HGNC:42400,0,,0.0
1018,G:HGNC:31983,G:HGNC:16345,0,,0.0
1019,G:HGNC:32726,G:HGNC:16615,0,,0.0
1020,G:HGNC:17847,G:HGNC:25471,0,['GTG'],0.629
1021,G:HGNC:28837,G:HGNC:33717,0,['GTG'],0.851
1022,G:HGNC:23518,G:HGNC:16160,0,['GTG'],0.825
1023,G:HGNC:23096,G:HGNC:15801,0,['GTG'],0.811
1024,G:HGNC:20625,G:HGNC:17074,0,['GTG'],0.821
1025,G:HGNC:34347,G:HGNC:8482,0,,0.0
1026,G:HGNC:24497,G:HGNC:11087,0,,0.0
1027,G:HGNC:2928,G:HGNC:31046,0,['GTG'],0.313
1028,G:HGNC:31042,G:HGNC:5409,0,['GMDMG'],0.432
1029,G:HGNC:34493,G:HGNC:24975,0,,0.0
1030,G:HGNC:13071,G:HGNC:4403,0,,0.0
1031,G:HGNC:2468,G:HGNC:3122,0,,0.0
1032,G:HGNC:7400,G:HGNC:23181,0,['GTG'],0.591
1033,G:HGNC:30480,G:HGNC:24330,0,,0.0
1034,G:HGNC:601,G:HGNC:10992,0,['GTG'],0.343
1035,G:HGNC:21073,G:HGNC:13262,0,['GTG'],0.669
1036,G:HGNC:5588,G:HGNC:33713,0,,0.0
1037,G:HGNC:338,G:HGNC:21347,0,"['GMDMG', 'GMDpDMG']",0.641
1038,G:HGNC:29,G:HGNC:26801,0,"['GMDMG', 'GMDpDMG']",0.795
1039,G:HGNC:18572,G:HGNC:23046,0,['GMDpDMG'],0.956
1040,G:HGNC:24869,G:HGNC:1366,0,['GTG'],0.482
1041,G:HGNC:8769,G:HGNC:19750,0,['GMDMG'],0.443
1042,G:HGNC:23615,G:HGNC:24352,0,,0.0
1043,G:HGNC:10378,G:HGNC:25047,0,,0.0
1044,G:HGNC:19184,G:HGNC:15878,0,['GTG'],0.712
1045,G:HGNC:17003,G:HGNC:26318,0,,0.0
1046,G:HGNC:25907,G:HGNC:9847,0,['GTG'],0.79
1047,G:HGNC:29084,G:HGNC:29596,0,,0.0
1048,G:HGNC:14347,G:HGNC:13030,0,['GTG'],0.581
1049,G:HGNC:18250,G:HGNC:9954,0,['GTG'],0.514
1050,G:HGNC:11304,G:HGNC:18424,0,['GTG'],0.606
1051,G:HGNC:11292,G:HGNC:24497,0,"['GTG', 'GMDpDMG']",0.665
1052,G:HGNC:19611,G:HGNC:4277,0,,0.0
1053,G:HGNC:26517,G:HGNC:11928,0,['GMDMG'],0.648
1054,G:HGNC:5949,G:HGNC:31796,0,,0.0
1055,G:HGNC:743,G:HGNC:3682,0,,0.0
1056,G:HGNC:21039,G:HGNC:23038,0,,0.0
1057,G:HGNC:32734,G:HGNC:10419,0,,0.0
1058,G:HGNC:4103,G:HGNC:23513,0,,0.0
1059,G:HGNC:24796,G:HGNC:1005,0,,0.0
1060,G:HGNC:14786,G:HGNC:4930,0,,0.0
1061,G:HGNC:20208,G:HGNC:28835,0,,0.0
1062,G:HGNC:13843,G:HGNC:4191,0,,0.0
1063,G:HGNC:3718,G:HGNC:30375,0,,0.0
1064,G:HGNC:20371,G:HGNC:20628,0,,0.0
1065,G:HGNC:23468,G:HGNC:33787,0,,0.0
1066,G:HGNC:967,G:HGNC:19019,0,,0.0
1067,G:HGNC:17586,G:HGNC:2289,0,['GTG'],0.836
1068,G:HGNC:3285,G:HGNC:23235,0,,0.0
1069,G:HGNC:52216,G:HGNC:18108,0,,0.0
1070,G:HGNC:3170,G:HGNC:32674,0,,0.0
1071,G:HGNC:23714,G:HGNC:25537,0,,0.0
1072,G:HGNC:26447,G:HGNC:19310,0,,0.0
1073,G:HGNC:28224,G:HGNC:31628,0,,0.0
1074,G:HGNC:26084,G:HGNC:29008,0,,0.0
1075,G:HGNC:2367,G:HGNC:9583,0,['GTG'],0.33
1076,G:HGNC:15480,G:HGNC:15833,0,['GTG'],0.74
1077,G:HGNC:4034,G:HGNC:10097,0,,0.0
1078,G:HGNC:33777,G:HGNC:26110,0,,0.0
1079,G:HGNC:37496,G:HGNC:11976,0,,0.0
1080,G:HGNC:32773,G:HGNC:3722,0,,0.0
1081,G:HGNC:23716,G:HGNC:16210,0,,0.0
1082,G:HGNC:31993,G:HGNC:6720,0,['GTG'],0.183
1083,G:HGNC:20760,G:HGNC:4206,0,,0.0
1084,G:HGNC:29073,G:HGNC:28486,0,,0.0
1085,G:HGNC:2714,G:HGNC:10372,0,"['GTG', 'GMDpDMG']",0.686
1086,G:HGNC:6694,G:HGNC:20442,0,['GMDMG'],0.305
1087,G:HGNC:26804,G:HGNC:34305,0,,0.0
1088,G:HGNC:1949,G:HGNC:2255,0,['GTG'],0.744
1089,G:HGNC:32872,G:HGNC:17704,0,,0.0
1090,G:HGNC:12165,G:HGNC:30595,0,,0.0
1091,G:HGNC:33659,G:HGNC:949,0,,0.0
1092,G:HGNC:15989,G:HGNC:28520,0,['GMG'],0.363
1093,G:HGNC:43638,G:HGNC:24687,0,,0.0
1094,G:HGNC:545,G:HGNC:11212,0,['GMDpDMG'],0.75
1095,G:HGNC:26117,G:HGNC:25928,0,"['GMG', 'GMDMG', 'GMDpDMG']",0.848
1096,G:HGNC:5144,G:HGNC:26809,0,['GTG'],0.76
1097,G:HGNC:30379,G:HGNC:14867,0,,0.0
1098,G:HGNC:10223,G:HGNC:28459,0,,0.0
1099,G:HGNC:7641,G:HGNC:21640,0,['GTG'],0.333
1100,G:HGNC:21716,G:HGNC:20311,0,['GTG'],0.421
1101,G:HGNC:52232,G:HGNC:19136,0,,0.0
1102,G:HGNC:28443,G:HGNC:13108,0,,0.0
1103,G:HGNC:16077,G:HGNC:52200,0,,0.0
1104,G:HGNC:4920,G:HGNC:6267,0,['GMDpDMG'],0.505
1105,G:HGNC:20664,G:HGNC:14002,0,['GMG'],0.925
1106,G:HGNC:53449,G:HGNC:29425,0,,0.0
1107,G:HGNC:21101,G:HGNC:25091,0,"['GTG', 'GMG']",0.878
1108,G:HGNC:29615,G:HGNC:52246,0,,0.0
1109,G:HGNC:1914,G:HGNC:1630,0,['GTG'],0.59
1110,G:HGNC:32697,G:HGNC:17797,0,,0.0
1111,G:HGNC:28763,G:HGNC:33666,0,,0.0
1112,G:HGNC:16917,G:HGNC:21870,0,['GMG'],0.821
1113,G:HGNC:32133,G:HGNC:1775,0,,0.0
1114,G:HGNC:6812,G:HGNC:14745,0,,0.0
1115,G:HGNC:12471,G:HGNC:43618,0,,0.0
1116,G:HGNC:9502,G:HGNC:19880,0,['GTG'],0.235
1117,G:HGNC:705,G:HGNC:4715,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.778
1118,G:HGNC:1673,G:HGNC:28214,0,['GTG'],0.488
1119,G:HGNC:7745,G:HGNC:20293,0,['GMDMG'],0.254
1120,G:HGNC:304,G:HGNC:17290,0,['GMDMG'],0.208
1121,G:HGNC:1555,G:HGNC:12210,0,,0.0
1122,G:HGNC:15677,G:HGNC:27220,0,,0.0
1123,G:HGNC:9910,G:HGNC:10997,0,['GTG'],0.221
1124,G:HGNC:31501,G:HGNC:20376,0,,0.0
1125,G:HGNC:25879,G:HGNC:28139,0,,0.0
1126,G:HGNC:29462,G:HGNC:30521,0,['GTG'],0.56
1127,G:HGNC:6021,G:HGNC:29544,0,,0.0
1128,G:HGNC:33686,G:HGNC:18037,0,,0.0
1129,G:HGNC:30705,G:HGNC:15519,0,['GTG'],0.56
1130,G:HGNC:32860,G:HGNC:13107,0,,0.0
1131,G:HGNC:53516,G:HGNC:32594,0,,0.0
1132,G:HGNC:26543,G:HGNC:12114,0,,0.0
1133,G:HGNC:31790,G:HGNC:13339,0,,0.0
1134,G:HGNC:31976,G:HGNC:30487,0,,0.0
1135,G:HGNC:12228,G:HGNC:24517,0,,0.0
1136,G:HGNC:15624,G:HGNC:6612,0,"['GMG', 'GMDMG']",0.385
1137,G:HGNC:11195,G:HGNC:11929,0,['GTG'],0.234
1138,G:HGNC:11404,G:HGNC:17205,0,['GTG'],0.564
1139,G:HGNC:9658,G:HGNC:28819,0,,0.0
1140,G:HGNC:8008,G:HGNC:4292,0,,0.0
1141,G:HGNC:34412,G:HGNC:32464,0,,0.0
1142,G:HGNC:21152,G:HGNC:16973,0,,0.0
1143,G:HGNC:16278,G:HGNC:20260,0,['GTG'],0.793
1144,G:HGNC:11835,G:HGNC:11993,0,['GTG'],0.763
1145,G:HGNC:26763,G:HGNC:864,0,['GTG'],0.735
1146,G:HGNC:31685,G:HGNC:33086,0,,0.0
1147,G:HGNC:12557,G:HGNC:9459,0,"['GMG', 'GMDMG']",0.742
1148,G:HGNC:19093,G:HGNC:23677,0,,0.0
1149,G:HGNC:17304,G:HGNC:19274,0,['GMDMG'],0.735
1150,G:HGNC:7778,G:HGNC:26056,0,['GTG'],0.495
1151,G:HGNC:31575,G:HGNC:25394,0,['GTG'],0.571
1152,G:HGNC:30511,G:HGNC:33778,0,['GTG'],0.774
1153,G:HGNC:29603,G:HGNC:19745,0,,0.0
1154,G:HGNC:17648,G:HGNC:48649,0,['GTG'],0.762
1155,G:HGNC:27992,G:HGNC:33154,0,,0.0
1156,G:HGNC:28420,G:HGNC:34390,0,['GMDMG'],0.562
1157,G:HGNC:33555,G:HGNC:24692,0,,0.0
1158,G:HGNC:6230,G:HGNC:26968,0,,0.0
1159,G:HGNC:14809,G:HGNC:7695,0,['GTG'],0.683
1160,G:HGNC:31637,G:HGNC:594,0,,0.0
1161,G:HGNC:17907,G:HGNC:29527,0,['GMDpDMG'],0.508
1162,G:HGNC:48576,G:HGNC:5042,0,,0.0
1163,G:HGNC:21329,G:HGNC:16909,0,['GTG'],0.237
1164,G:HGNC:25896,G:HGNC:19721,0,"['GDpDpDG', 'GTG']",0.691
1165,G:HGNC:32122,G:HGNC:25707,0,,0.0
1166,G:HGNC:23231,G:HGNC:33908,0,,0.0
1167,G:HGNC:13954,G:HGNC:17866,0,['GMDMG'],0.139
1168,G:HGNC:15934,G:HGNC:26836,0,,0.0
1169,G:HGNC:23434,G:HGNC:29002,0,['GTG'],0.444
1170,G:HGNC:18352,G:HGNC:32249,0,['GMDpDMG'],0.41
1171,G:HGNC:792,G:HGNC:38230,0,,0.0
1172,G:HGNC:13054,G:HGNC:26036,0,['GTG'],0.733
1173,G:HGNC:9813,G:HGNC:37164,0,['GMG'],0.277
1174,G:HGNC:23080,G:HGNC:24022,0,,0.0
1175,G:HGNC:20356,G:HGNC:10783,0,['GTG'],0.631
1176,G:HGNC:30163,G:HGNC:20878,0,['GMDpDMG'],0.981
1177,G:HGNC:6823,G:HGNC:11134,0,"['GMDMG', 'GMDpDMG']",0.482
1178,G:HGNC:21919,G:HGNC:11029,0,,0.0
1179,G:HGNC:10210,G:HGNC:24229,0,,0.0
1180,G:HGNC:1590,G:HGNC:16747,0,['GTG'],0.607
1181,G:HGNC:10306,G:HGNC:17509,0,['GTG'],0.544
1182,G:HGNC:28870,G:HGNC:12508,0,['GMDMG'],0.855
1183,G:HGNC:17735,G:HGNC:28456,0,['GTG'],0.758
1184,G:HGNC:5650,G:HGNC:23082,0,,0.0
1185,G:HGNC:27258,G:HGNC:16685,0,['GMDMG'],0.83
1186,G:HGNC:25564,G:HGNC:28120,0,,0.0
1187,G:HGNC:15480,G:HGNC:5581,0,,0.0
1188,G:HGNC:4566,G:HGNC:32773,0,['GTG'],0.108
1189,G:HGNC:1910,G:HGNC:4425,0,"['GMG', 'GMDMG', 'GMDpDMG']",0.915
1190,G:HGNC:654,G:HGNC:32046,0,['GTG'],0.602
1191,G:HGNC:23248,G:HGNC:33875,0,,0.0
1192,G:HGNC:20704,G:HGNC:28636,0,['GTG'],0.826
1193,G:HGNC:30813,G:HGNC:16458,0,,0.0
1194,G:HGNC:17886,G:HGNC:20152,0,['GTG'],0.743
1195,G:HGNC:6812,G:HGNC:30964,0,,0.0
1196,G:HGNC:29393,G:HGNC:12453,0,,0.0
1197,G:HGNC:40038,G:HGNC:20685,0,,0.0
1198,G:HGNC:21723,G:HGNC:9904,0,,0.0
