,gene1,gene2,label,meta_path,rank_percent
205,G:HGNC:9836,G:HGNC:12032,0,"['GTG', 'GMG']",0.604
206,G:HGNC:546,G:HGNC:5581,0,['GTG'],0.386
207,G:HGNC:24857,G:HGNC:10589,0,,0.0
208,G:HGNC:25444,G:HGNC:11583,0,,0.0
209,G:HGNC:9320,G:HGNC:26716,0,['GTG'],0.782
210,G:HGNC:44657,G:HGNC:18015,0,['GTG'],0.742
211,G:HGNC:22999,G:HGNC:18318,0,['GMDpDMG'],0.755
212,G:HGNC:23404,G:HGNC:28963,0,,0.0
213,G:HGNC:49981,G:HGNC:32138,0,['GTG'],0.69
214,G:HGNC:11321,G:HGNC:28412,0,"['GTG', 'GMDMG']",0.821
215,G:HGNC:12179,G:HGNC:33927,0,,0.0
216,G:HGNC:28224,G:HGNC:26026,0,,0.0
217,G:HGNC:18394,G:HGNC:31571,0,,0.0
218,G:HGNC:31533,G:HGNC:939,0,,0.0
219,G:HGNC:33032,G:HGNC:20717,0,,0.0
220,G:HGNC:14142,G:HGNC:21637,0,['GTG'],0.578
221,G:HGNC:5897,G:HGNC:20262,0,,0.0
222,G:HGNC:25966,G:HGNC:53085,0,['GTG'],0.746
223,G:HGNC:33440,G:HGNC:33624,0,,0.0
224,G:HGNC:23304,G:HGNC:14711,0,,0.0
225,G:HGNC:1319,G:HGNC:31803,0,,0.0
226,G:HGNC:13261,G:HGNC:29607,0,['GTG'],0.321
227,G:HGNC:24820,G:HGNC:23526,0,['GMDMG'],0.521
228,G:HGNC:4484,G:HGNC:2680,0,,0.0
229,G:HGNC:31609,G:HGNC:24809,0,,0.0
230,G:HGNC:26139,G:HGNC:18631,0,['GMDpDMG'],0.844
231,G:HGNC:28149,G:HGNC:18096,0,,0.0
232,G:HGNC:5735,G:HGNC:16937,0,['GTG'],0.642
233,G:HGNC:26552,G:HGNC:19190,0,['GTG'],0.736
234,G:HGNC:12989,G:HGNC:25782,0,['GTG'],0.882
235,G:HGNC:38844,G:HGNC:2069,0,,0.0
236,G:HGNC:24614,G:HGNC:29135,0,['GMG'],0.557
237,G:HGNC:15312,G:HGNC:12017,0,,0.0
238,G:HGNC:16133,G:HGNC:9606,0,['GTG'],0.219
239,G:HGNC:33038,G:HGNC:28477,0,,0.0
240,G:HGNC:26335,G:HGNC:33969,0,,0.0
241,G:HGNC:1445,G:HGNC:32370,0,['GTG'],0.502
242,G:HGNC:28456,G:HGNC:6448,0,['GTG'],0.624
243,G:HGNC:5970,G:HGNC:24252,0,,0.0
244,G:HGNC:7103,G:HGNC:2498,0,['GDpDpDG'],0.22
245,G:HGNC:18597,G:HGNC:11346,0,,0.0
246,G:HGNC:13020,G:HGNC:24538,0,,0.0
247,G:HGNC:28334,G:HGNC:4913,0,['GTG'],0.593
248,G:HGNC:17496,G:HGNC:21397,0,,0.0
249,G:HGNC:14353,G:HGNC:23515,0,,0.0
250,G:HGNC:9866,G:HGNC:12594,0,"['GTG', 'GMG', 'GMDpDMG']",0.9
251,G:HGNC:22030,G:HGNC:1589,0,,0.0
252,G:HGNC:42974,G:HGNC:30779,0,,0.0
253,G:HGNC:15844,G:HGNC:11827,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.933
254,G:HGNC:30743,G:HGNC:25845,0,['GMDpDMG'],0.943
255,G:HGNC:3778,G:HGNC:11237,0,['GDpDpDG'],0.621
256,G:HGNC:22398,G:HGNC:35445,0,,0.0
257,G:HGNC:27610,G:HGNC:26176,0,,0.0
258,G:HGNC:32081,G:HGNC:24954,0,,0.0
259,G:HGNC:33205,G:HGNC:27223,0,,0.0
260,G:HGNC:24852,G:HGNC:1685,0,['GTG'],0.764
261,G:HGNC:914,G:HGNC:4591,0,"['GMG', 'GMDMG', 'GMDpDMG']",0.985
262,G:HGNC:11393,G:HGNC:3547,0,['GTG'],0.358
263,G:HGNC:9658,G:HGNC:7998,0,['GTG'],0.246
264,G:HGNC:7754,G:HGNC:21027,0,,0.0
265,G:HGNC:18248,G:HGNC:24097,0,['GTG'],0.515
266,G:HGNC:9504,G:HGNC:24275,0,['GTG'],0.533
267,G:HGNC:12115,G:HGNC:10291,0,,0.0
268,G:HGNC:9920,G:HGNC:26763,0,['GTG'],0.756
269,G:HGNC:25392,G:HGNC:29464,0,,0.0
270,G:HGNC:13621,G:HGNC:5258,0,,0.0
271,G:HGNC:33573,G:HGNC:14592,0,,0.0
272,G:HGNC:37305,G:HGNC:20329,0,,0.0
273,G:HGNC:24636,G:HGNC:6137,0,"['GMG', 'GMDMG']",0.994
274,G:HGNC:21166,G:HGNC:3708,0,['GTG'],0.309
275,G:HGNC:19616,G:HGNC:24338,0,['GTG'],0.677
276,G:HGNC:24132,G:HGNC:26367,0,,0.0
277,G:HGNC:20278,G:HGNC:15482,0,['GMDpDMG'],0.966
278,G:HGNC:29307,G:HGNC:5744,0,,0.0
279,G:HGNC:13746,G:HGNC:16013,0,['GMDMG'],0.231
280,G:HGNC:25945,G:HGNC:28866,0,['GMDMG'],0.336
281,G:HGNC:8685,G:HGNC:16863,0,['GMDMG'],0.994
282,G:HGNC:15143,G:HGNC:12518,0,['GTG'],0.713
283,G:HGNC:660,G:HGNC:13617,0,,0.0
284,G:HGNC:16824,G:HGNC:16806,0,,0.0
285,G:HGNC:15260,G:HGNC:3618,0,['GTG'],0.466
286,G:HGNC:26604,G:HGNC:25666,0,['GTG'],0.705
287,G:HGNC:34246,G:HGNC:6843,0,,0.0
288,G:HGNC:2370,G:HGNC:8979,0,['GTG'],0.467
289,G:HGNC:44141,G:HGNC:10882,0,,0.0
290,G:HGNC:12612,G:HGNC:29936,0,,0.0
291,G:HGNC:24965,G:HGNC:29155,0,['GTG'],0.606
292,G:HGNC:23514,G:HGNC:12632,0,['GTG'],0.403
293,G:HGNC:33692,G:HGNC:33053,0,,0.0
294,G:HGNC:3165,G:HGNC:24130,0,,0.0
295,G:HGNC:2495,G:HGNC:3380,0,"['GMG', 'GMDMG']",0.51
296,G:HGNC:14284,G:HGNC:30073,0,,0.0
297,G:HGNC:28981,G:HGNC:26979,0,['GTG'],0.714
298,G:HGNC:8191,G:HGNC:30653,0,,0.0
299,G:HGNC:11161,G:HGNC:23836,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.884
0,G:HGNC:15997,G:HGNC:9226,1,['GMDMG'],0.942
1,G:HGNC:9304,G:HGNC:9322,1,['GTG'],0.967
2,G:HGNC:9288,G:HGNC:30695,1,"['GMDMG', 'GMDpDMG']",0.974
3,G:HGNC:26307,G:HGNC:4879,1,['GTG'],0.636
4,G:HGNC:4627,G:HGNC:7063,1,['GPdPG'],0.889
5,G:HGNC:9314,G:HGNC:15566,1,['GTG'],0.784
6,G:HGNC:20785,G:HGNC:15566,1,['GTG'],0.968
7,G:HGNC:24550,G:HGNC:26933,1,"['GTG', 'GMDMG']",0.843
8,G:HGNC:9061,G:HGNC:9065,1,"['GTG', 'GMDMG']",0.97
9,G:HGNC:20785,G:HGNC:9314,1,['GTG'],0.415
10,G:HGNC:7455,G:HGNC:7707,1,"['GDpDG', 'GDpDpDG']",0.994
11,G:HGNC:9726,G:HGNC:9725,1,['GTG'],0.996
12,G:HGNC:8592,G:HGNC:18133,1,['GPdPG'],0.963
13,G:HGNC:13538,G:HGNC:9410,1,['GPdPG'],0.863
14,G:HGNC:3655,G:HGNC:6190,1,"['GTG', 'GMDMG']",0.999
15,G:HGNC:22140,G:HGNC:8590,1,"['GTG', 'GMDpDMG']",0.641
16,G:HGNC:16381,G:HGNC:9305,1,['GMDMG'],0.956
17,G:HGNC:11408,G:HGNC:9412,1,['GTG'],0.713
18,G:HGNC:13397,G:HGNC:24376,1,['GTG'],0.997
19,G:HGNC:9137,G:HGNC:17035,1,"['GDpDG', 'GTG']",0.999
20,G:HGNC:25996,G:HGNC:24678,1,['GTG'],0.924
21,G:HGNC:29958,G:HGNC:22960,1,['GTG'],0.951
22,G:HGNC:29149,G:HGNC:9307,1,['GTG'],0.844
23,G:HGNC:9416,G:HGNC:13480,1,['GPdPG'],0.963
24,G:HGNC:9316,G:HGNC:9303,1,['GTG'],0.861
25,G:HGNC:16890,G:HGNC:9314,1,"['GTG', 'GMDMG', 'GMDpDMG']",0.686
26,G:HGNC:9304,G:HGNC:9305,1,"['GTG', 'GMG']",0.995
27,G:HGNC:1374,G:HGNC:1375,1,['GPdPG'],0.955
28,G:HGNC:19662,G:HGNC:7063,1,['GPdPG'],0.917
29,G:HGNC:6190,G:HGNC:9618,1,"['GTG', 'GMDpDMG']",0.972
30,G:HGNC:19342,G:HGNC:17827,1,['GTG'],0.988
31,G:HGNC:9276,G:HGNC:9315,1,['GTG'],0.682
32,G:HGNC:9304,G:HGNC:15566,1,['GTG'],0.935
33,G:HGNC:3386,G:HGNC:9618,1,"['GTG', 'GMDMG']",0.995
34,G:HGNC:9381,G:HGNC:9407,1,['GPdPG'],0.947
35,G:HGNC:6190,G:HGNC:6524,1,['GTG'],0.826
36,G:HGNC:20785,G:HGNC:9319,1,['GTG'],0.858
37,G:HGNC:9278,G:HGNC:9302,1,['GTG'],0.841
38,G:HGNC:1464,G:HGNC:1469,1,['GTG'],0.922
39,G:HGNC:9381,G:HGNC:1985,1,"['GTG', 'GMG', 'GMDMG']",0.962
40,G:HGNC:28110,G:HGNC:9315,1,"['GTG', 'GMDMG']",0.709
41,G:HGNC:3284,G:HGNC:28883,1,['GMDpDMG'],0.538
42,G:HGNC:393,G:HGNC:9403,1,['GTG'],0.933
43,G:HGNC:30040,G:HGNC:27396,1,['GTG'],0.966
44,G:HGNC:9036,G:HGNC:17825,1,['GTG'],0.925
45,G:HGNC:9322,G:HGNC:30695,1,"['GTG', 'GMDMG']",0.794
46,G:HGNC:4706,G:HGNC:4707,1,['GTG'],0.994
47,G:HGNC:22140,G:HGNC:6863,1,['GTG'],0.762
48,G:HGNC:11378,G:HGNC:24592,1,['GTG'],0.979
49,G:HGNC:8957,G:HGNC:8960,1,"['GDpDpDG', 'GTG']",0.991
50,G:HGNC:5649,G:HGNC:37280,0,,0.0
51,G:HGNC:21604,G:HGNC:23700,0,,0.0
52,G:HGNC:315,G:HGNC:30599,0,['GTG'],0.347
53,G:HGNC:24867,G:HGNC:28135,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.893
54,G:HGNC:3999,G:HGNC:14347,0,['GTG'],0.448
55,G:HGNC:23074,G:HGNC:6343,0,"['GTG', 'GMDMG']",0.495
56,G:HGNC:26932,G:HGNC:32846,0,,0.0
57,G:HGNC:4856,G:HGNC:17879,0,['GTG'],0.576
58,G:HGNC:11837,G:HGNC:2563,0,,0.0
59,G:HGNC:1925,G:HGNC:12483,0,"['GTG', 'GMDMG']",0.563
60,G:HGNC:25430,G:HGNC:26430,0,['GTG'],0.876
61,G:HGNC:29279,G:HGNC:2536,0,,0.0
62,G:HGNC:31412,G:HGNC:17505,0,,0.0
63,G:HGNC:24336,G:HGNC:23820,0,,0.0
64,G:HGNC:16654,G:HGNC:962,0,['GMDpDMG'],0.099
65,G:HGNC:27409,G:HGNC:10067,0,,0.0
66,G:HGNC:904,G:HGNC:29602,0,['GTG'],0.592
67,G:HGNC:18069,G:HGNC:20298,0,,0.0
68,G:HGNC:3272,G:HGNC:10820,0,['GTG'],0.808
69,G:HGNC:53527,G:HGNC:28484,0,,0.0
70,G:HGNC:28773,G:HGNC:20714,0,['GMDpDMG'],0.703
71,G:HGNC:44310,G:HGNC:37278,0,,0.0
72,G:HGNC:29642,G:HGNC:389,0,,0.0
73,G:HGNC:38058,G:HGNC:30739,0,,0.0
74,G:HGNC:33286,G:HGNC:52242,0,,0.0
75,G:HGNC:2338,G:HGNC:11995,0,['GTG'],0.653
76,G:HGNC:23616,G:HGNC:28255,0,['GMDpDMG'],0.762
77,G:HGNC:10628,G:HGNC:6128,0,['GMDMG'],0.163
78,G:HGNC:18160,G:HGNC:23504,0,['GMDpDMG'],0.77
79,G:HGNC:33559,G:HGNC:23074,0,,0.0
80,G:HGNC:3036,G:HGNC:19300,0,['GMG'],0.927
81,G:HGNC:13764,G:HGNC:15899,0,['GTG'],0.703
82,G:HGNC:33137,G:HGNC:24868,0,,0.0
83,G:HGNC:29635,G:HGNC:24309,0,,0.0
84,G:HGNC:29245,G:HGNC:9171,0,,0.0
85,G:HGNC:15749,G:HGNC:9548,0,['GTG'],0.326
86,G:HGNC:30278,G:HGNC:3315,0,"['GMDMG', 'GMDpDMG']",0.773
87,G:HGNC:19246,G:HGNC:5144,0,['GTG'],0.382
88,G:HGNC:1554,G:HGNC:23368,0,['GTG'],0.493
89,G:HGNC:28119,G:HGNC:31909,0,['GTG'],0.68
90,G:HGNC:13076,G:HGNC:17185,0,['GTG'],0.715
91,G:HGNC:16229,G:HGNC:18808,0,['GTG'],0.773
92,G:HGNC:22957,G:HGNC:19024,0,,0.0
93,G:HGNC:31332,G:HGNC:30034,0,"['GMDMG', 'GMDpDMG']",0.912
94,G:HGNC:17224,G:HGNC:6616,0,['GTG'],0.414
95,G:HGNC:10313,G:HGNC:27984,0,['GMDpDMG'],0.479
96,G:HGNC:16938,G:HGNC:26594,0,"['GMDMG', 'GMDpDMG']",0.988
97,G:HGNC:10728,G:HGNC:22432,0,,0.0
98,G:HGNC:1578,G:HGNC:53085,0,['GTG'],0.28
99,G:HGNC:26378,G:HGNC:18703,0,['GTG'],0.881
100,G:HGNC:25605,G:HGNC:26472,0,['GTG'],0.952
101,G:HGNC:24764,G:HGNC:20038,0,"['GMG', 'GMDpDMG']",0.87
102,G:HGNC:33146,G:HGNC:20361,0,,0.0
103,G:HGNC:32179,G:HGNC:28982,0,['GTG'],0.983
104,G:HGNC:24819,G:HGNC:6058,0,['GTG'],0.462
105,G:HGNC:42540,G:HGNC:29265,0,,0.0
106,G:HGNC:2219,G:HGNC:26330,0,,0.0
107,G:HGNC:1077,G:HGNC:20156,0,['GMG'],0.948
108,G:HGNC:11387,G:HGNC:42,0,['GMDMG'],0.339
109,G:HGNC:30855,G:HGNC:5425,0,['GTG'],0.564
110,G:HGNC:31548,G:HGNC:19364,0,,0.0
111,G:HGNC:26837,G:HGNC:23484,0,['GTG'],0.797
112,G:HGNC:29068,G:HGNC:33139,0,['GTG'],0.756
113,G:HGNC:22420,G:HGNC:6614,0,,0.0
114,G:HGNC:33434,G:HGNC:33661,0,,0.0
115,G:HGNC:27828,G:HGNC:20081,0,,0.0
116,G:HGNC:12333,G:HGNC:26942,0,['GTG'],0.368
117,G:HGNC:24282,G:HGNC:14179,0,['GTG'],0.722
118,G:HGNC:31514,G:HGNC:28910,0,,0.0
119,G:HGNC:9193,G:HGNC:25042,0,,0.0
120,G:HGNC:26033,G:HGNC:18726,0,['GMDpDMG'],1.0
121,G:HGNC:1632,G:HGNC:3431,0,"['GTG', 'GMDMG', 'GMDpDMG']",0.99
122,G:HGNC:2234,G:HGNC:30319,0,,0.0
123,G:HGNC:28638,G:HGNC:2755,0,,0.0
124,G:HGNC:14908,G:HGNC:20264,0,['GMDMG'],0.797
125,G:HGNC:11306,G:HGNC:15453,0,['GMDMG'],0.767
126,G:HGNC:32990,G:HGNC:1659,0,,0.0
127,G:HGNC:17718,G:HGNC:7599,0,['GMG'],0.926
128,G:HGNC:3245,G:HGNC:30313,0,['GTG'],0.724
129,G:HGNC:6720,G:HGNC:15184,0,,0.0
130,G:HGNC:9973,G:HGNC:24101,0,"['GTG', 'GMDMG']",0.617
131,G:HGNC:4179,G:HGNC:27475,0,"['GMDMG', 'GMDpDMG']",0.982
132,G:HGNC:3007,G:HGNC:11039,0,,0.0
133,G:HGNC:16143,G:HGNC:9704,0,,0.0
134,G:HGNC:26453,G:HGNC:3011,0,['GTG'],0.878
135,G:HGNC:15830,G:HGNC:19439,0,,0.0
136,G:HGNC:24687,G:HGNC:31501,0,,0.0
137,G:HGNC:5825,G:HGNC:12178,0,,0.0
138,G:HGNC:15200,G:HGNC:31859,0,,0.0
139,G:HGNC:21097,G:HGNC:25784,0,['GTG'],0.722
140,G:HGNC:24624,G:HGNC:6947,0,['GDpDpDG'],0.621
141,G:HGNC:10435,G:HGNC:6133,0,,0.0
142,G:HGNC:28424,G:HGNC:13287,0,,0.0
143,G:HGNC:27287,G:HGNC:4736,0,,0.0
144,G:HGNC:33116,G:HGNC:18182,0,['GMG'],0.978
145,G:HGNC:4599,G:HGNC:32315,0,,0.0
146,G:HGNC:28900,G:HGNC:21351,0,['GMDMG'],0.959
147,G:HGNC:20074,G:HGNC:12984,0,['GTG'],0.864
148,G:HGNC:6167,G:HGNC:33756,0,,0.0
149,G:HGNC:8993,G:HGNC:12195,0,,0.0
0,G:HGNC:7849,G:HGNC:7851,1,['GTG'],0.957
1,G:HGNC:3435,G:HGNC:26220,1,"['GMG', 'GMDMG']",0.999
2,G:HGNC:16253,G:HGNC:11278,1,"['GTG', 'GMDpDMG']",1.0
3,G:HGNC:7717,G:HGNC:7716,1,"['GDpDG', 'GTG']",0.999
4,G:HGNC:14129,G:HGNC:24650,1,"['GTG', 'GMG']",1.0
5,G:HGNC:393,G:HGNC:6863,1,['GTG'],0.939
6,G:HGNC:9314,G:HGNC:15566,1,['GTG'],0.784
7,G:HGNC:8905,G:HGNC:8906,1,"['GTG', 'GMDMG']",1.0
8,G:HGNC:251,G:HGNC:255,1,['GTG'],0.989
9,G:HGNC:2460,G:HGNC:9381,1,['GTG'],0.778
10,G:HGNC:8784,G:HGNC:8787,1,['GTG'],0.947
11,G:HGNC:8592,G:HGNC:9402,1,['GPdPG'],0.932
12,G:HGNC:10540,G:HGNC:23160,1,"['GTG', 'GMG']",0.994
13,G:HGNC:9416,G:HGNC:9395,1,"['GTG', 'GMDMG']",0.811
14,G:HGNC:18080,G:HGNC:10871,1,['GTG'],0.977
15,G:HGNC:8787,G:HGNC:8779,1,['GPdPG'],0.786
16,G:HGNC:19316,G:HGNC:19317,1,"['GTG', 'GMDMG']",0.998
17,G:HGNC:6863,G:HGNC:11399,1,['GPdPG'],0.963
18,G:HGNC:4131,G:HGNC:23233,1,['GTG'],0.961
19,G:HGNC:5194,G:HGNC:5195,1,['GTG'],0.974
20,G:HGNC:9381,G:HGNC:9403,1,['GTG'],0.891
21,G:HGNC:22140,G:HGNC:9416,1,['GTG'],0.619
22,G:HGNC:813,G:HGNC:817,1,"['GTG', 'GMG']",0.937
23,G:HGNC:9416,G:HGNC:9413,1,"['GTG', 'GMDMG']",0.974
24,G:HGNC:3516,G:HGNC:3518,1,['GTG'],0.997
25,G:HGNC:16637,G:HGNC:29958,1,['GTG'],0.785
26,G:HGNC:7458,G:HGNC:7708,1,"['GDpDpDG', 'GTG']",0.992
27,G:HGNC:9302,G:HGNC:9300,1,['GTG'],0.931
28,G:HGNC:811,G:HGNC:13211,1,['GTG'],0.981
29,G:HGNC:8590,G:HGNC:9380,1,['GTG'],0.737
30,G:HGNC:9410,G:HGNC:18133,1,['GPdPG'],0.863
31,G:HGNC:2285,G:HGNC:2277,1,['GTG'],0.976
32,G:HGNC:18133,G:HGNC:9413,1,['GTG'],0.613
33,G:HGNC:9611,G:HGNC:10481,1,"['GTG', 'GMDMG']",0.964
34,G:HGNC:1973,G:HGNC:5201,1,['GMDMG'],0.945
35,G:HGNC:9299,G:HGNC:15566,1,['GTG'],0.861
36,G:HGNC:9286,G:HGNC:9288,1,"['GTG', 'GMG']",0.994
37,G:HGNC:5330,G:HGNC:29685,1,"['GTG', 'GMDpDMG']",1.0
38,G:HGNC:9299,G:HGNC:9318,1,['GTG'],0.246
39,G:HGNC:21531,G:HGNC:22946,1,['GTG'],0.992
40,G:HGNC:5194,G:HGNC:5196,1,"['GTG', 'GMDpDMG']",0.999
41,G:HGNC:9304,G:HGNC:9307,1,['GTG'],0.959
42,G:HGNC:9306,G:HGNC:9300,1,['GMDpDMG'],0.996
43,G:HGNC:393,G:HGNC:9403,1,['GTG'],0.933
44,G:HGNC:9611,G:HGNC:8031,1,['GTG'],0.824
45,G:HGNC:9036,G:HGNC:27396,1,['GTG'],0.977
46,G:HGNC:817,G:HGNC:816,1,['GTG'],0.977
47,G:HGNC:8931,G:HGNC:8930,1,['GTG'],0.997
48,G:HGNC:11455,G:HGNC:30004,1,['GTG'],0.951
49,G:HGNC:4127,G:HGNC:30488,1,['GTG'],0.992
50,G:HGNC:9276,G:HGNC:28110,1,"['GTG', 'GMDpDMG']",1.0
51,G:HGNC:4127,G:HGNC:19873,1,['GTG'],0.975
52,G:HGNC:19342,G:HGNC:23317,1,['GTG'],0.893
53,G:HGNC:11408,G:HGNC:13480,1,"['GTG', 'GMG']",0.951
54,G:HGNC:28110,G:HGNC:9307,1,['GTG'],0.91
55,G:HGNC:8590,G:HGNC:11399,1,['GPdPG'],0.963
56,G:HGNC:8957,G:HGNC:8960,1,"['GDpDpDG', 'GTG']",0.991
57,G:HGNC:9314,G:HGNC:9319,1,"['GTG', 'GMDMG', 'GMDpDMG']",0.932
58,G:HGNC:20785,G:HGNC:9318,1,,0.0
59,G:HGNC:3655,G:HGNC:2444,1,['GTG'],0.872
60,G:HGNC:29149,G:HGNC:28110,1,"['GTG', 'GMDMG']",0.982
61,G:HGNC:3386,G:HGNC:3763,1,"['GTG', 'GMDpDMG']",0.994
62,G:HGNC:30040,G:HGNC:17825,1,['GTG'],0.958
63,G:HGNC:6524,G:HGNC:8031,1,"['GDpDpDG', 'GTG']",0.989
64,G:HGNC:9316,G:HGNC:9305,1,['GTG'],0.859
65,G:HGNC:9316,G:HGNC:25415,1,['GTG'],0.927
66,G:HGNC:15993,G:HGNC:6938,1,['GTG'],0.88
67,G:HGNC:886,G:HGNC:26220,1,['GTG'],0.636
68,G:HGNC:12587,G:HGNC:29594,1,"['GTG', 'GMDMG']",0.998
69,G:HGNC:391,G:HGNC:11399,1,['GTG'],0.54
70,G:HGNC:4637,G:HGNC:16906,1,"['GTG', 'GMG']",0.971
71,G:HGNC:18485,G:HGNC:17843,1,['GTG'],0.519
72,G:HGNC:362,G:HGNC:363,1,"['GTG', 'GMDpDMG']",1.0
73,G:HGNC:1133,G:HGNC:3386,1,['GPdPG'],0.875
74,G:HGNC:9302,G:HGNC:9305,1,['GTG'],0.962
75,G:HGNC:29149,G:HGNC:9304,1,"['GTG', 'GMDMG']",0.949
76,G:HGNC:28110,G:HGNC:9300,1,"['GTG', 'GMDMG', 'GMDpDMG']",0.997
77,G:HGNC:7063,G:HGNC:4634,1,['GTG'],0.866
78,G:HGNC:3391,G:HGNC:6524,1,['GTG'],0.605
79,G:HGNC:4637,G:HGNC:7063,1,['GPdPG'],0.917
80,G:HGNC:21423,G:HGNC:10821,0,['GTG'],0.886
81,G:HGNC:8356,G:HGNC:16123,0,,0.0
82,G:HGNC:15436,G:HGNC:40532,0,,0.0
83,G:HGNC:20330,G:HGNC:208,0,,0.0
84,G:HGNC:9184,G:HGNC:2255,0,['GMDpDMG'],0.881
85,G:HGNC:16713,G:HGNC:11745,0,"['GMG', 'GMDpDMG']",0.825
86,G:HGNC:1001,G:HGNC:19201,0,,0.0
87,G:HGNC:32908,G:HGNC:4426,0,,0.0
88,G:HGNC:25073,G:HGNC:33619,0,,0.0
89,G:HGNC:15714,G:HGNC:29091,0,['GTG'],0.577
90,G:HGNC:21017,G:HGNC:4566,0,['GTG'],0.321
91,G:HGNC:15130,G:HGNC:24457,0,,0.0
92,G:HGNC:26094,G:HGNC:2064,0,"['GMDMG', 'GMDpDMG']",0.789
93,G:HGNC:9107,G:HGNC:34390,0,['GMDpDMG'],0.407
94,G:HGNC:17197,G:HGNC:3036,0,"['GMDMG', 'GMDpDMG']",0.602
95,G:HGNC:18755,G:HGNC:861,0,['GMDMG'],0.501
96,G:HGNC:28203,G:HGNC:3299,0,"['GMG', 'GMDMG']",0.479
97,G:HGNC:33727,G:HGNC:25062,0,,0.0
98,G:HGNC:32777,G:HGNC:6319,0,,0.0
99,G:HGNC:33927,G:HGNC:14499,0,,0.0
100,G:HGNC:10977,G:HGNC:20427,0,,0.0
101,G:HGNC:28323,G:HGNC:12771,0,['GMDMG'],0.728
102,G:HGNC:1171,G:HGNC:11004,0,,0.0
103,G:HGNC:15194,G:HGNC:4235,0,,0.0
104,G:HGNC:16319,G:HGNC:31093,0,,0.0
105,G:HGNC:9632,G:HGNC:10516,0,,0.0
106,G:HGNC:17720,G:HGNC:20990,0,['GTG'],0.57
107,G:HGNC:25076,G:HGNC:12659,0,"['GMG', 'GMDMG']",0.672
108,G:HGNC:30405,G:HGNC:11868,0,,0.0
109,G:HGNC:16509,G:HGNC:16027,0,,0.0
110,G:HGNC:7657,G:HGNC:6358,0,['GMDMG'],0.211
111,G:HGNC:11210,G:HGNC:13077,0,['GMDpDMG'],0.275
112,G:HGNC:35427,G:HGNC:24893,0,,0.0
113,G:HGNC:28412,G:HGNC:28617,0,,0.0
114,G:HGNC:7555,G:HGNC:26914,0,,0.0
115,G:HGNC:26571,G:HGNC:33257,0,,0.0
116,G:HGNC:27112,G:HGNC:18592,0,,0.0
117,G:HGNC:15436,G:HGNC:24972,0,['GTG'],0.568
118,G:HGNC:25069,G:HGNC:12234,0,,0.0
119,G:HGNC:18089,G:HGNC:32332,0,,0.0
120,G:HGNC:8490,G:HGNC:32233,0,['GMDMG'],0.169
121,G:HGNC:26313,G:HGNC:30084,0,,0.0
122,G:HGNC:26007,G:HGNC:1421,0,['GMDMG'],0.117
123,G:HGNC:28379,G:HGNC:24031,0,['GMDpDMG'],0.942
124,G:HGNC:13875,G:HGNC:27286,0,,0.0
125,G:HGNC:11726,G:HGNC:7690,0,['GMG'],0.546
126,G:HGNC:31617,G:HGNC:24846,0,,0.0
127,G:HGNC:30362,G:HGNC:32031,0,,0.0
128,G:HGNC:21374,G:HGNC:20758,0,,0.0
129,G:HGNC:3121,G:HGNC:1043,0,['GTG'],0.181
130,G:HGNC:3439,G:HGNC:28226,0,"['GTG', 'GMDMG']",0.943
131,G:HGNC:25395,G:HGNC:24537,0,['GMDMG'],0.281
132,G:HGNC:27252,G:HGNC:16118,0,,0.0
133,G:HGNC:13176,G:HGNC:441,0,['GTG'],0.354
134,G:HGNC:30511,G:HGNC:24867,0,"['GMDMG', 'GMDpDMG']",0.762
135,G:HGNC:23200,G:HGNC:19985,0,"['GTG', 'GMDMG']",0.923
136,G:HGNC:16847,G:HGNC:17801,0,,0.0
137,G:HGNC:5733,G:HGNC:29208,0,['GTG'],0.443
138,G:HGNC:26300,G:HGNC:4739,0,['GTG'],0.313
139,G:HGNC:25542,G:HGNC:5962,0,"['GMDMG', 'GMDpDMG']",0.203
140,G:HGNC:24061,G:HGNC:24114,0,['GTG'],0.712
141,G:HGNC:12831,G:HGNC:38223,0,,0.0
142,G:HGNC:11646,G:HGNC:12868,0,"['GTG', 'GMG', 'GMDMG']",0.986
143,G:HGNC:3145,G:HGNC:15880,0,['GTG'],0.527
144,G:HGNC:4789,G:HGNC:31022,0,['GTG'],0.817
145,G:HGNC:8980,G:HGNC:49973,0,,0.0
146,G:HGNC:18703,G:HGNC:27904,0,"['GMDMG', 'GMDpDMG']",0.417
147,G:HGNC:3942,G:HGNC:2237,0,['GTG'],0.353
148,G:HGNC:37265,G:HGNC:9192,0,['GTG'],0.593
149,G:HGNC:23687,G:HGNC:24928,0,['GMDMG'],0.634
150,G:HGNC:29070,G:HGNC:26181,0,,0.0
